member_number,ssn,first_name,last_name,dob,address,city,state,zip,phone,join_date,checking_balance,savings_balance
365901,336-97-5153,CHRISTOPHER,PAYNE,1971-06-21,533 THOMAS ISLANDS APT. 939,EAST JOSEPH,WV,47697,0017774727,2015-03-26,1209.65,949.96
959266,284-13-6522,WANDA,PEREZ,1965-04-30,687 THOMPSON TUNNEL,PORT KAITLINPORT,OH,61072,4987358947,2025-06-16,9566.61,23377.81
702741,870-49-9884,SARAH,COLLINS,1945-02-12,794 REESE MILLS SUITE 818,LEWISCHESTER,WV,98319,3393594592,2015-07-31,7235.47,26943.22
939017,796-58-9430,CRYSTAL,MILLER,1958-09-08,7962 LEONARD PARKWAYS,WARESTAD,PA,38781,0013992779,2022-11-07,14634.71,14459.27
291945,583-46-3943,ELIZABETH,CARLSON,1966-06-18,57595 JON PRAIRIE APT. 967,LAKE HEIDITOWN,WV,87506,800.845.87,2022-11-02,4176.54,35886.67
657925,682-78-7106,JAMES,WILLIAMS,2007-03-12,1972 BROWN SHOAL,PORT RENEE,WV,27458,0018357367,2011-08-22,6942.36,48816.76
633409,476-31-3944,KEVIN,HOLLAND,1969-05-08,0771 MICHELLE BURGS,MILLERSHIRE,WV,78663,9744666974,2014-12-10,985.57,12930.34
502118,503-98-5841,JERRY,PRICE,1973-08-16,032 SHERMAN LOAF,JENNIFERSTAD,PA,43220,+137627350,2020-05-19,14585.09,9217.17
595468,549-43-9877,KENNETH,MURRAY,1965-11-04,126 JORGE SQUARE APT. 631,THOMPSONMOUTH,OH,44245,5442390951,2021-04-05,10030.18,13408.79
608773,146-96-6699,DAVID,EWING,1963-12-27,4078 BERG VALLEYS,PORT KEVINHAVEN,OH,14669,4359373965,2021-11-01,12369.09,49941.78
350999,675-95-9698,PHILIP,MURRAY,1986-12-27,4899 THOMAS FALLS SUITE 991,KELLYSIDE,WV,24497,500.929.33,2017-02-10,11106.8,29315.22
888778,348-15-9812,AMY,NICHOLS,1944-09-29,1291 THOMPSON ROAD SUITE 195,MULLINSFORT,OH,57613,+195528922,2012-11-12,10607.0,5770.04
740073,411-93-5155,DYLAN,OSBORNE,1988-02-11,52878 GARCIA STREAM,WEST LEAH,OH,78964,+176427268,2012-02-19,11949.78,7755.77
307849,523-66-9614,ALEC,HANNA,2007-07-04,088 SARAH NECK SUITE 645,LAKE ERICASIDE,WV,15064,+160568010,2017-04-17,3847.78,39264.13
425813,286-40-4259,LISA,BLAIR,2004-07-08,64653 JESUS VIADUCT SUITE 749,DICKSONBOROUGH,WV,63351,0017222628,2023-11-20,2998.12,21825.16
429001,863-85-3521,VICTOR,ROBERTS,1960-11-22,19405 JOHNNY CURVE SUITE 097,MARTINLAND,PA,35848,3973736609,2014-01-27,3803.19,29640.06
337421,834-74-7742,RYAN,HARRIS,1969-08-06,748 LEACH WELL SUITE 713,PORT CRYSTALSIDE,OH,33683,6499616395,2020-03-13,9580.8,6088.12
845797,648-47-9803,CHRISTOPHER,WALKER,1958-03-28,5619 SARAH THROUGHWAY SUITE 557,EAST JESSICA,PA,78442,3009590545,2011-01-30,12105.71,11601.29
346217,731-21-3769,JESSICA,JONES,1954-11-01,46271 JACOB FORT APT. 065,EAST NATHAN,PA,26027,0014593759,2018-12-31,10401.23,40076.25
403013,760-84-1222,KATHRYN,NGUYEN,1971-08-08,737 WRIGHT RADIAL,BRYANTSHIRE,PA,84547,236.666.09,2012-09-13,14824.1,36649.74
111690,560-19-9569,RICARDO,LANDRY,2000-06-08,107 JENNIFER SPURS,SOUTH MICHAEL,OH,59305,325.346.30,2018-11-11,7281.47,26806.08
154901,687-30-9421,KELLI,HARDY,1993-03-17,5819 LAMBERT PARKWAYS,ADRIANMOUTH,OH,93803,7382053659,2011-10-29,514.36,42398.84
323824,744-16-8406,JAMES,WILLIAMS,1980-10-20,12815 KELLEY PLAZA SUITE 027,JEFFREYSHIRE,OH,73474,0018215492,2013-10-31,10168.61,13001.06
628996,701-55-7039,RICKY,GREEN,2002-03-31,8167 JAMES LOCKS,ROGERSCHESTER,WV,06520,7779559573,2025-04-03,6904.82,24100.72
719624,623-99-5793,KELLY,WHITE,1986-05-29,85587 JASON OVAL,KATELYNFORT,PA,82982,3087024104,2019-04-18,7152.56,23548.52
449234,554-57-1484,DARYL,GRAY,1975-02-27,1155 COSTA CORNERS,LAKE JUSTIN,OH,92858,4754000458,2020-10-27,11945.67,18473.16
508553,215-23-3995,SARA,CRUZ,1980-11-13,356 STEVENSON WALK APT. 363,SOUTH KELLY,OH,18864,5455581708,2014-09-05,5203.31,29416.6
124420,547-25-2660,CYNTHIA,LOGAN,1982-06-25,3900 JORDAN FOREST APT. 488,SIMPSONBURGH,OH,41943,9405961709,2018-02-10,6242.79,20076.87
946484,388-79-2963,DARRELL,SANDERS,1967-03-22,03846 ERIN PLAZA,WEST BRIANFURT,PA,33581,4469625731,2013-03-06,797.39,49543.79
118424,333-64-8236,MICHELLE,BUCHANAN,2003-10-17,9474 JOHNSON CIRCLE SUITE 173,NORTH KATHERINE,OH,65517,9603426144,2022-02-01,7515.09,25377.2
851552,549-93-3202,MITCHELL,JORDAN,1958-11-25,829 RODGERS HEIGHTS SUITE 419,PORT JEFFREYMOUTH,WV,73600,5495876209,2021-08-20,10341.68,6315.45
727579,700-93-4993,LARRY,THOMPSON,1971-11-29,74146 KIRK GROVES APT. 261,WEST JAMES,OH,20806,3557618326,2015-11-14,2789.74,5074.6
494930,464-70-2759,SARAH,HARRELL,1982-04-30,5056 WILLIAM HARBOR,LAKE ALEXANDER,PA,20994,312.563.34,2014-04-03,7164.68,45685.92
212517,452-14-6972,NATALIE,MARTINEZ,1970-01-01,4695 BEVERLY VISTA SUITE 687,GOODWINSHIRE,PA,90415,8949499313,2021-11-06,4899.06,30978.57
387098,251-52-5439,RICHARD,WAGNER,1987-10-30,536 MERRITT RUE,PORT JACOB,WV,25586,7615317790,2018-08-09,11748.57,44252.03
984021,169-84-7696,JAIME,GARCIA,1961-04-12,016 RAMIREZ VIADUCT,EAST JOHNBERG,OH,70984,3193388953,2018-10-04,14074.63,5653.61
989714,305-57-9998,CLINTON,WASHINGTON,1957-04-12,9106 SMITH MANOR,EAST JENNIFER,OH,46797,9464026224,2020-03-03,14167.71,9777.09
759975,813-71-4079,ANDREA,HORTON,1998-09-04,135 STEPHANIE CROSSROAD APT. 084,NORTH MARCUSFORT,OH,80920,0019707629,2016-11-14,6405.15,46893.88
735145,228-63-3316,NEIL,HOOPER,1954-03-05,8214 SCOTT FORK,DUKETON,OH,69373,+177184390,2020-01-31,8266.13,32031.15
398657,446-29-1935,TRACI,WALLS,1973-01-29,798 BRYAN EXTENSION SUITE 381,SHEILABERG,WV,78627,322.697.25,2017-12-07,6560.04,21428.29
845200,541-86-2984,NICOLE,CARTER,1983-03-05,5947 BRIAN VIA APT. 463,JENKINSHAVEN,PA,32244,255.950.45,2011-05-30,10334.41,46326.77
450809,302-85-9726,JACOB,WALLACE,1949-06-10,59804 JASON CREEK,EMILYSHIRE,WV,55619,7014014601,2022-09-26,10485.07,8127.96
752892,633-51-1742,PATRICK,PARKS,1953-09-03,426 MASSEY FORKS APT. 161,BRIANSIDE,WV,20969,610.717.17,2015-08-12,10028.05,41589.44
202929,555-79-8098,DANIEL,WADE,1978-07-15,190 MCKENZIE THROUGHWAY,ROBERTMOUTH,PA,31008,+145266359,2021-03-01,2618.91,19840.17
188144,826-96-9157,LINDA,KAUFMAN,1992-11-11,1066 NEWTON BROOKS APT. 492,WEST NICOLE,OH,58212,441.449.05,2023-04-20,3677.92,23903.16
744937,600-98-2781,TREVOR,SPARKS,1991-11-06,1587 RICHARD STREAM,NORTH THOMAS,OH,14380,8119142412,2017-04-01,12786.96,48884.06
162490,782-28-3894,SANDRA,HARRISON,1996-10-26,90669 COLLINS ISLAND APT. 857,EAST JONATHANVILLE,WV,85636,2763170613,2013-12-02,10969.72,42589.29
467367,868-68-9348,CHRISTOPHER,FARLEY,1982-07-14,2035 MATTHEWS KNOLLS,GREENTOWN,PA,08843,0014156426,2014-08-31,14016.06,16618.07
545911,441-27-4563,HALEY,TURNER,1984-07-12,47546 THOMAS TERRACE,EAST JEREMY,WV,08686,+176432116,2016-12-07,1844.19,25195.77
193230,104-45-2980,LUCAS,BROWN,1990-11-02,4533 STACEY TERRACE SUITE 950,JOHNSONMOUTH,OH,85117,2119371346,2015-06-01,12383.43,14701.63
493475,151-24-4284,JULIE,BROWN,1977-07-01,41544 TORRES PARKS,EAST JOSEPH,OH,29716,4977369701,2017-11-07,5600.12,33964.36
705656,834-62-8695,MICHELLE,WILLIAMS,2006-06-21,0118 HOWELL POINT,ADAMSTOWN,OH,97199,+145239055,2018-03-05,13695.09,48626.45
594020,756-94-6968,RANDY,HARRIS,1999-05-08,1611 HENSLEY CAMP,THOMPSONFORT,PA,67714,+199078806,2013-09-27,9131.7,21475.33
373241,740-56-4458,STEPHANIE,LOPEZ,1966-02-15,50385 MARTINEZ EXTENSIONS SUITE 141,WEST KYLIE,WV,65618,+147322357,2024-01-16,13523.17,30842.43
487804,830-60-9859,JOSE,WOOD,1974-02-24,942 WILLIAMS WALL,WENDYBERG,WV,87413,4309955877,2013-12-07,8741.71,11232.14
940176,450-13-4525,JENNIFER,GARCIA,2004-12-07,92135 CURTIS ROADS,EAST DIANATON,PA,14513,6756350246,2012-06-26,10536.72,25610.77
860242,876-43-8062,JEREMY,JACKSON,1941-11-12,85709 CLARK VILLAGE APT. 370,ANNAMOUTH,PA,68550,479.421.31,2019-11-09,13995.94,28743.7
568310,622-16-7715,LISA,CLARK,1944-03-11,317 NELSON RAPID,NEW AARON,WV,58731,+164783811,2011-01-23,6993.67,23323.38
598175,347-72-3916,MELISSA,KHAN,1940-08-18,55882 SALLY PLAZA APT. 180,NEW DENISE,OH,30954,750.528.47,2022-02-23,2639.41,1096.14
827834,784-66-3383,CRAIG,HENSON,1994-06-17,07066 BECKER PARK,LAKE PAMELAFURT,PA,28440,0015319191,2020-11-15,9346.42,38457.39
795556,600-75-3401,JERRY,VASQUEZ,1944-11-03,37930 DAVIS PLAIN APT. 004,ZACHARYTON,WV,62998,8166247424,2011-07-04,4793.87,19812.44
227327,716-35-3032,ROGER,MURPHY,1948-09-25,3679 DAVID VIA,HATFIELDTON,PA,81948,8786903550,2021-01-18,11726.55,26163.44
719812,328-91-1869,AMANDA,MILLER,1989-03-05,2054 SARA ROADS SUITE 155,WASHINGTONVIEW,OH,01761,0015202167,2011-10-09,12084.29,44679.28
518727,607-94-6373,MORGAN,BAILEY,1982-05-18,7091 LOGAN GROVES,HOWARDHAVEN,OH,34236,6007040046,2015-01-12,4823.87,6128.54
767810,291-23-6933,TAMMY,PACHECO,1963-06-18,0489 MICHELE LOCKS SUITE 257,BROWNBOROUGH,PA,70014,3798511812,2020-09-20,7237.88,27190.92
651568,181-59-2530,MICHEAL,RIVERA,1941-02-14,50717 JONES MEADOWS,TIMOTHYFORT,OH,95099,+146371032,2014-05-28,8402.9,7490.47
433800,635-85-8980,KELLY,JAMES,1968-02-12,892 VEGA CORNER APT. 281,PORT LAURENBURY,OH,58688,+162464792,2016-05-12,940.3,42647.23
605271,341-68-7167,MELISSA,SHIELDS,1956-12-09,92488 CASTRO ROW SUITE 376,BARNESVIEW,PA,75496,937.380.53,2017-04-16,4730.96,22863.63
353384,198-14-1380,SCOTT,ROMAN,1969-01-02,91919 PATRICIA ESTATES SUITE 425,NORTH SHANE,PA,76440,808.956.75,2017-10-04,3365.62,23573.22
426355,169-89-5917,TIMOTHY,SUMMERS,1947-02-21,7702 FERRELL SUMMIT,LAKE CHRISTOPHERSTAD,WV,37476,8945099857,2018-11-03,4151.1,16403.54
121797,344-15-9423,MICHAEL,OCONNOR,1987-11-04,6335 MATA ALLEY SUITE 095,PORT ALEJANDRO,PA,59393,7779282769,2023-03-21,9006.37,35989.96
594400,667-46-9895,MICHELLE,MOSS,1983-06-18,0366 KRISTIN FERRY SUITE 644,LAKE REBECCA,OH,79152,9359007961,2025-07-02,11787.04,42600.05
799690,267-70-7897,ANNE,BROWN,1947-03-11,695 MELISSA SPUR,LANGMOUTH,WV,80112,9502169156,2011-05-25,2590.86,17576.27
189460,743-81-8301,ELIZABETH,SMITH,1943-11-25,490 JASON TRAIL,EVANSBURGH,OH,57149,0018247941,2023-04-20,1804.34,44114.91
984725,740-79-2566,ROBERT,BAKER,1956-05-29,287 JOSE KNOLLS,CODYLAND,PA,86159,8038390596,2018-12-17,7462.2,40437.01
568183,845-50-3980,JARED,OLSON,1999-06-21,88463 BALL GARDEN SUITE 850,NORTH LISA,WV,96318,8774217931,2012-12-18,14795.17,30228.83
707188,829-11-2679,SCOTT,OBRIEN,1958-06-29,837 RALPH POINT SUITE 793,MICHELLELAND,WV,22975,667.228.77,2019-07-19,10931.24,16428.35
951753,621-78-6043,MICHELLE,KRUEGER,1965-06-30,415 ROBINSON SHORES,EAST ANDREWTOWN,WV,35087,5075191294,2016-01-23,4683.99,44783.62
415727,298-44-7712,ALLISON,GARCIA,1981-10-10,5019 MITCHELL CIRCLES,NORTH NICOLEMOUTH,PA,67499,5563731370,2025-07-31,7122.88,43557.87
659023,303-91-3268,ADAM,ACEVEDO,1987-07-31,73397 CHRISTOPHER WELL APT. 149,SOUTH ERIC,OH,72800,+162284006,2023-06-04,14387.1,3477.9
525023,592-55-5073,THERESA,NELSON,1962-10-23,7118 VICTORIA BYPASS,MATTHEWLAND,OH,41897,0015316195,2016-11-07,5131.44,26610.15
576341,266-46-2335,MELANIE,SCOTT,1973-10-04,2575 MARY EXTENSION APT. 464,SOUTH BRITTANYVIEW,WV,87391,0013866175,2010-11-29,10484.5,24143.63
924209,171-42-7490,CHARLES,PORTER,1993-01-07,7082 VASQUEZ PLAZA SUITE 504,JESSICALAND,WV,39691,2293426708,2018-04-10,1210.8,3953.34
690960,106-51-1158,ROBERT,WISE,1951-08-13,704 JONATHAN LOOP APT. 420,DAUGHERTYSIDE,WV,10802,400.568.14,2020-11-04,12661.02,39427.7
775560,432-50-6460,LAWRENCE,MARTINEZ,1970-10-21,0076 CHRISTOPHER VILLAGE,BAILEYVILLE,OH,93609,0019808077,2017-10-30,10365.77,18205.63
609846,398-21-6907,BRANDON,PATTERSON,1948-07-08,228 KEVIN WAY,WEST JAMIESHIRE,OH,20298,5525725978,2022-05-16,7219.48,39693.44
102900,585-54-3048,BRIAN,WARREN,1978-10-11,059 MORTON SPURS,BURTONFURT,OH,77951,0018883012,2015-12-17,13346.48,30656.96
438190,479-51-2636,MADISON,JOHNSON,1944-05-06,206 STEPHEN FORK SUITE 595,WEST DAVIDMOUTH,OH,50149,0017165629,2022-09-26,8088.87,19141.46
457179,638-83-1890,CHRISTINE,THOMPSON,1998-12-18,80694 CHEYENNE POINTS SUITE 387,PORT MARYBOROUGH,WV,83862,5102006658,2022-10-10,7411.8,7566.96
890411,745-82-7971,MARY,KLEIN,1939-09-07,64937 HANSON AVE SUITE 479,LAKE MARIAMOUTH,WV,98487,+123044702,2025-07-24,5954.54,32387.31
291840,878-72-1833,ADAM,RAYMOND,1942-11-04,98575 OLSON PLAINS,NEW JUSTINFORT,OH,40799,4627828507,2012-09-11,5595.18,15617.19
767913,677-57-4508,AMANDA,JONES,1996-11-12,35247 CHRISTOPHER MILL,CHAMBERSSTAD,WV,02265,0016513391,2017-12-26,13618.52,45291.16
213945,234-74-8444,CRYSTAL,WILLIAMS,1958-04-14,56993 LEAH DRIVES SUITE 692,HOFFMANSHIRE,PA,35265,238.879.30,2017-03-06,12624.96,38536.47
799415,896-64-6635,EDUARDO,GALLEGOS,1997-03-27,3949 DERRICK ISLAND,NEW JEFFREYCHESTER,OH,51536,0013436643,2024-11-17,10290.7,1564.15
900894,604-91-1932,ANDREA,WILSON,1941-10-02,46318 WILLIAMSON PRAIRIE SUITE 633,EAST JAMESVIEW,OH,20902,233.488.31,2014-06-22,8992.62,4588.44
866375,764-74-8777,ANDREW,COLLINS,1992-04-12,6847 LISA RUN APT. 602,EDWARDSHAVEN,PA,79927,4635680537,2011-01-14,10916.27,5524.87
953587,119-43-4986,CHARLOTTE,KAISER,1976-06-13,7075 ALEXANDRA LOCKS APT. 109,FRANCOFURT,OH,60845,328.416.89,2023-07-31,11893.13,6728.0
569047,499-59-1388,MIKE,STEPHENS,1957-09-13,068 ERICA RANCH APT. 241,HOLDERMOUTH,PA,01600,210.780.83,2019-03-14,10799.54,11409.51
605983,685-35-4078,SHERRY,YATES,1958-01-26,46586 MOON ROADS,SOUTH BRIAN,PA,13602,718.906.66,2021-06-20,4319.3,14655.89
918126,439-13-5668,ALAN,PARK,1969-11-11,537 DAVID ST,JOHNSONLAND,PA,44231,4786137314,2014-05-17,3089.01,32107.19
437270,102-26-1480,JAMES,RODRIGUEZ,2005-12-18,3059 ORTIZ DALE,NEW KYLETOWN,PA,58242,946.740.15,2024-02-21,6467.46,44728.88
128313,145-55-8608,ELIZABETH,TURNER,1957-06-25,7292 VIRGINIA ESTATES APT. 679,BRADLEYTOWN,WV,13463,4415382738,2023-10-24,5679.63,27448.68
897628,373-62-8343,RODNEY,MASON,1968-03-29,1035 WATSON GROVE APT. 843,PEARSONLAND,OH,93042,4928627350,2023-01-06,13796.75,15857.69
857794,893-86-4060,BRENDA,HAMILTON,1958-12-16,100 RUSSELL KNOLLS,KYLEPORT,PA,94906,900.617.84,2015-04-26,14421.41,19380.85
371099,807-40-4442,LORI,ANDERSON,1984-10-29,307 ERIC LOOP SUITE 569,NORTH KARATON,WV,82709,+146171713,2012-10-23,7514.47,14618.63
233253,193-11-2795,STEPHEN,FISHER,1993-04-01,9465 SAMANTHA SPRING,BRUCEMOUTH,PA,25727,5779411602,2019-01-19,10196.02,43137.08
342313,825-53-7953,JOANNE,BROWN,1988-10-19,2823 LINDA COURTS SUITE 430,LAKE TAMMY,PA,18051,+197784443,2023-10-08,9419.66,4083.82
730481,789-67-5962,BRIAN,OSBORN,2000-08-29,46497 KRISTIN TURNPIKE APT. 419,SOUTH SHANNONLAND,PA,03356,4995784429,2012-07-11,13756.17,4318.8
934741,816-23-4687,DAVID,KELLY,1963-04-21,24891 MATTHEW LAKES SUITE 999,WEST KATIEHAVEN,WV,97937,6342565123,2016-10-23,4602.63,25236.04
986184,740-75-5180,DENISE,JONES,1989-06-28,435 FERNANDEZ TUNNEL SUITE 590,CLARKVILLE,PA,20954,621.911.26,2011-05-17,11086.63,27701.71
400126,851-38-8595,BRIAN,FOLEY,1969-10-13,062 BARNETT FERRY SUITE 624,EAST RONALD,OH,59877,9075980470,2018-01-06,4789.01,29038.42
851371,323-10-9690,MARK,GRAVES,1983-11-30,69184 HILL COVES APT. 857,NEW GABRIEL,WV,19743,0016909165,2015-07-27,3817.16,20080.67
835717,379-24-8642,JEFFREY,WOODWARD,1944-05-26,313 ROTH ISLE SUITE 196,PORT STEVENSTAD,WV,83135,8216000278,2022-02-14,13786.12,25339.89
368065,389-23-5113,MICHAEL,FIELDS,2003-09-02,063 CHRISTINA ALLEY,RACHELFORT,WV,50711,+183298792,2020-08-14,8043.08,8949.16
559586,794-92-4781,KATHERINE,CLARK,1973-01-18,5793 LANCE RUN,JOHNVIEW,PA,15579,0015966459,2023-01-10,4431.8,47030.78
197024,520-34-9652,KATIE,GRIFFIN,1984-10-20,3685 DEBORAH CIRCLE SUITE 182,CHRISTOPHERVILLE,OH,04501,318.667.20,2024-11-11,6014.07,49540.48
343037,131-14-5045,CHRIS,RUSSELL,1966-12-16,601 BROWN GROVES APT. 401,EAST PHILIPSTAD,OH,45349,964.975.66,2017-02-03,11544.39,24927.48
254175,376-84-5621,MARK,SMITH,1990-10-02,30946 DAVID SQUARES,FIELDSCHESTER,PA,13303,9533730534,2024-08-12,8269.17,48435.87
835154,421-14-7738,LEAH,GRAY,1963-07-04,1066 RAY CENTER,SOUTH MELANIE,OH,60746,9599041179,2019-03-23,12099.54,24935.33
421471,301-54-4274,JUSTIN,RAMOS,1978-03-14,087 GILBERT VIEWS APT. 229,NORTH WILLIAM,WV,98930,988.747.79,2018-08-31,7058.85,36430.75
364437,663-73-5373,RYAN,THOMPSON,2006-09-05,300 BROWN ISLANDS,TONYMOUTH,OH,77887,9013336721,2024-10-22,11010.57,6323.57
283232,746-44-2366,KAREN,SULLIVAN,2003-05-24,371 CONNER CENTERS,ELIZABETHBURGH,WV,87521,515.396.37,2021-03-26,13586.6,33465.67
905579,544-85-7868,PATRICK,CARPENTER,1941-03-10,9046 CAMPBELL GREENS APT. 581,COREYBURY,WV,81271,2272891192,2016-12-08,8235.4,5239.14
217874,132-68-5115,SANDRA,JONES,2004-12-19,1666 CURTIS TRACE SUITE 294,NORTH ROBERT,PA,61946,2806585824,2025-03-21,3497.9,31488.36
359713,215-18-2869,MARCUS,WASHINGTON,1958-12-19,30315 JULIE PIKE,DAVISSTAD,WV,77765,+189662249,2023-07-22,10282.38,20841.26
105264,410-64-4915,SARAH,WHITE,1964-04-09,02633 RANDOLPH VILLAGE,EAST SCOTT,WV,99055,770.785.94,2022-05-31,4531.43,38235.92
236003,298-66-9704,CHRISTOPHER,MILLS,1939-11-17,5769 OSBORNE SPRING,MOLLYVILLE,PA,28120,+198555323,2012-11-02,1181.87,11975.75
211190,286-90-3468,TINA,ROBINSON,1958-07-20,213 SALINAS ORCHARD SUITE 562,SOUTH JAMESBURY,PA,49493,4066455804,2018-05-21,4523.66,30187.89
228836,369-87-5884,JACOB,NAVARRO,1975-01-23,370 MCDOWELL ESTATE,MISTYMOUTH,WV,95390,460.880.55,2011-11-02,14887.32,46437.34
559761,802-67-4194,RILEY,STEVENS,1997-05-04,53270 MARY TRAFFICWAY,PORT REBECCAPORT,PA,58674,956.288.63,2014-04-26,14212.47,47134.48
778409,241-20-4669,JACK,DONOVAN,1977-01-17,23965 WATTS LAKES,PORT DEANNA,OH,51477,5456125622,2022-08-06,12745.08,574.5
362856,207-22-1914,DAVID,KNIGHT,1989-06-29,80718 WILLIAMS STREAM,HUDSONBOROUGH,OH,79827,+134581068,2016-04-05,6037.71,24727.76
995160,812-83-4944,KEVIN,LOPEZ,1974-01-22,03630 BENNETT ISLE SUITE 250,AUSTINLAND,WV,18873,852.288.89,2012-02-01,1774.29,49847.74
510107,482-93-5303,CAITLIN,THOMPSON,2004-10-17,36808 JARVIS SHORE SUITE 443,TAYLORVILLE,PA,26506,3672763831,2022-03-01,5831.19,4087.78
129087,192-31-6065,TONYA,HUDSON,1972-10-16,421 ANGELA BYPASS APT. 874,MARTINLAND,OH,94007,0015312126,2017-12-07,6521.01,40270.92
210884,589-52-6934,DANIEL,BUCHANAN,1940-09-30,327 FOX PLAZA,PORT CHRISTOPHERMOUTH,PA,80590,4069304165,2012-02-20,8231.9,32178.48
449784,886-54-2574,BAILEY,PEREZ,2003-02-13,79251 RANDY ROUTE,EAST JAMES,PA,86004,3136702098,2016-06-01,7864.65,10729.79
111958,195-94-4596,PAUL,GRIMES,1955-08-29,77272 CYNTHIA HAVEN SUITE 098,SOUTH JILLBOROUGH,WV,90926,+125363350,2011-02-16,11308.58,25210.84
237897,243-54-4122,PATRICIA,WADE,1994-09-07,33209 RAMOS CENTERS APT. 407,CLARENCEBOROUGH,WV,44799,0018665533,2012-02-11,2397.28,10485.48
312847,209-96-9232,LUKE,GORDON,1987-05-15,416 ERIN OVAL,BRADLEYPORT,WV,56930,631.846.50,2012-03-06,8334.29,21402.96
115403,893-46-4739,DEBBIE,HARPER,1949-02-22,16519 RICHARD BROOK,PORT TOMMYSTAD,PA,04740,351.892.67,2020-01-02,8579.06,36639.53
108379,581-63-1433,JUSTIN,GONZALEZ,1980-09-02,6887 ALEJANDRO ALLEY SUITE 871,PORT JEREMYMOUTH,OH,30317,7765414427,2015-12-03,4990.56,23168.43
290096,455-10-2378,SUSAN,WOODWARD,1942-12-23,9547 TERRI MANORS,DEREKMOUTH,PA,90669,4946361090,2021-03-29,6765.28,31672.69
338606,259-36-6230,ELIZABETH,RAMOS,1949-11-08,0741 BROWN MEADOW,EAST GLENNBURGH,PA,44492,6313341762,2012-01-15,7276.32,44496.7
541250,341-58-4526,JOHN,LEVINE,1981-05-08,482 SEAN RIDGES APT. 396,NORTH KATHLEENSIDE,PA,21948,0018656612,2014-06-28,12123.51,29059.6
629653,475-30-4284,ANGELA,KELLY,1951-02-15,450 DEBORAH INLET,PORT TRACEY,WV,75682,0018923570,2022-01-24,11685.46,28540.73
949426,199-76-7935,DANIEL,ALLEN,1985-07-29,5203 SHEILA SPRING,ROGERSSHIRE,OH,15944,+121978052,2023-12-09,11377.22,13210.06
941990,784-49-8537,JESSICA,WEAVER,1994-10-20,840 JOAN ROUTE,MARSHALLFURT,OH,78157,9192105071,2024-08-21,8924.42,5592.36
644851,656-26-7065,JOSHUA,ATKINSON,1979-10-16,3876 CLARK ROW,JOHNMOUTH,PA,98164,4678695979,2025-01-16,13242.12,8815.55
945864,657-17-2311,STACIE,BURNS,1942-07-06,056 HUBBARD SPRINGS,WEST BRYANBURY,PA,40896,907.868.32,2024-08-01,12474.53,8846.93
463085,885-75-3601,LISA,BURTON,1979-03-29,24236 SCOTT STREAM APT. 738,NORTH JEFFERYLAND,OH,69383,3343135716,2024-06-22,11401.02,36627.2
501214,603-23-4806,GEORGE,WALLACE,1956-12-15,54145 LEON MALL SUITE 731,PORT RANDYSIDE,WV,43337,0016265637,2016-01-31,5784.85,11714.86
628757,171-98-2642,WILLIAM,COWAN,1946-09-02,0880 PRINCE PASS APT. 244,DRAKEBURGH,WV,73343,326.617.34,2017-05-14,8908.62,18964.9
576824,619-44-8301,DENNIS,HERNANDEZ,1989-10-15,5030 JOSHUA CREEK,SOUTH JUSTINCHESTER,WV,33933,0015279386,2022-09-29,8366.31,30492.67
767475,851-58-8906,KIMBERLY,GARCIA,1944-09-15,92588 AUSTIN EXTENSIONS APT. 367,SOUTH BRETTBURY,PA,32528,941.478.76,2018-07-23,11017.24,483.45
767092,375-51-1871,CHAD,MORGAN,1941-08-27,7812 SEAN ROADS,NEW DEBORAH,OH,43615,+179350822,2021-07-13,1050.96,37094.82
671122,265-31-4428,JOHN,LEVY,1951-06-13,48611 REYNOLDS SPRING APT. 306,TRANLAND,PA,89521,0012466701,2013-08-14,5093.53,24445.51
867985,471-19-4604,ROBERT,MITCHELL,1969-12-14,2378 PARK NECK APT. 277,JOHNSONCHESTER,WV,99863,295.813.68,2016-10-15,5833.8,49045.3
748336,110-88-8149,ANA,NEWMAN,2004-09-27,3375 NORMAN WALL SUITE 535,CHAVEZFORT,PA,69258,5929945836,2021-12-22,4572.89,40307.5
813852,387-10-6405,OLIVIA,BENNETT,1958-10-10,5025 CRAWFORD CIRCLE APT. 178,NEW MARVIN,WV,77533,+158146103,2013-10-20,3834.21,31770.05
290441,866-82-4485,JONATHAN,GARRETT,1969-04-24,655 ALEXIS LOOP,NEW MARGARETMOUTH,PA,00904,783.693.13,2016-03-13,5667.32,48416.04
391827,875-34-4027,MICHAEL,FLORES,1960-01-30,28107 KRISTEN LOCK APT. 557,NEW JENNIFER,OH,37705,8093600661,2016-09-06,14088.61,30414.94
892250,525-50-8546,LINDA,MARTIN,1959-06-11,9791 KELLY FORKS SUITE 975,COOKSTAD,PA,34954,4066834260,2011-05-07,6496.01,1891.62
440953,721-66-9444,JANET,WYATT,1988-12-14,758 KEITH HIGHWAY,EAST ROBERTBURY,WV,40583,474.551.26,2013-10-29,10159.33,14518.19
132665,698-52-9100,SHEILA,PARKS,1945-05-11,5579 SAMANTHA MOUNTAINS,WEST RICHARD,WV,99562,+197253063,2016-02-24,8617.69,20460.2
906298,206-12-2332,TAMMIE,WILLIAMS,1946-04-30,7767 BALLARD SHOALS APT. 224,MENDOZAMOUTH,OH,10929,0012676557,2021-03-02,3381.2,40514.67
